review_id,review_score,translated_review,cleaned_text
d34ad0ccdfa8649968e8eb3cac55e8b4,1,"I would like to receive the correct products, I tried to make the exchange by returning the money on the card, but the lannister website does not allow it to be carried out.",like receive correct try exchange money card allow carry
12f226601192062b644b158e0af9e723,5,"Super satisfied. Perfect product, fast delivery. I am delighted. 👏🏽",super satisfied perfect product fast delivery delighted
c70f661829da37bccaeda6bcb6aed01e,5,The order arrived before the deadline. Thanks.,order deadline thank
45d1572f5bfca2707ae6748265f8169a,1,"We only received 1 cartridge, we have already opened a complaint on the website and have not yet received a response.",receive cartridge complaint receive response
cca1567911b8150cfda5ce46e6a8ad7a,4,High quality product. Description matches the product Delivered on time. I recommend.,high quality product description product time recommend
8f16e30ff188fe57a427fee7afb60c90,1,The table top arrived all smashed and beaten.,table beat
a099d25e117c98a5d7ae5b70119b7f32,2,"On time, however, they could speed up my other product, which was delivered in 2 days.",time speed product day
90d7c8c2bc4d1328995149f3fd6ea941,5,The watch is beautiful and the delivery was very fast. I recommend!,watch beautiful delivery fast recommend
294845299f875a2abb84852d4c5be77b,5,"I loved it! Small, easy to use, does not scratch, appeals and cleans the skin .. recommend",small easy use scratch skin recommend
83f2d758c5e31f14e3d8ce9bff55780e,5,"Super recommend As always, excellent service.",super recommend excellent service
f43eeb6bb515e7c94635efb799ac5901,1,So far I n receive the product,far n receive product
4ba573578ef9ba73205025d483690779,4,As always lannister delivers right,right
94d950a41403f4a115ab713488ddb3cd,5,"Perfect product, arrived before the deadline!",perfect product deadline
56f8b1f478a87c6604588ad148e61ca8,5,"Very good product Very good product, better than expected and delivered on time, I really liked it.",good product good product well time
7b66de927426b71a817aa36df5e8a0b3,1,Very good product and price charged!,good product price
a425fade0a366210ed595648f21cb93d,5,the product is very good.,product good
d759baf5b86943cc94607ca678da40f4,5,great,great
7f2c8f10a5eec4375a11cbcb3573310d,5,on-time delivery this is important.,time delivery important
c68c027ea1d9979f147099c68efd93e6,5,"10 I really liked it, the item came the same as I bought it, I already bought it in other stores and another color came ñ I liked it! With lannister everything is ok.",item come buy buy color come
d2b2e7612330948a735af300611bb922,3,"The device arrived defective, it is not showing all the functions on the digital display.",device defective show digital display
bde05133984518116b3d77d994e375d3,2,incorrect product The product is not in the correct measurements indicated in the offer. I will have to call you guys to exchange,incorrect product product correct offer exchange
253662a4cd78b84ca6547d0359fe90f6,1,I am waiting for an urgent return.,wait urgent return
24203dee295cf23bd24b7ace9bca261f,1,"Product more than the delivery deadline, I try to solve the problem with the company and I can't talk to anyone. All they do is pass me on to complain about a system that doesn't work.",product delivery deadline try solve problem company t talk pass complain system t work
38bcaf95057f842c3b64408733eaab1b,3,I only received one product. It is said that I already received both. I didn't get the shoe rack.,receive product say receive t shoe rack
4f3d4af8f472d4ccd334d4222c4e9ef4,1,They gave a very long time for delivery of the product and failed to deliver on time,give long time delivery product deliver time
8bc4d875dbab927e9190060688edc80f,2,Excellent product for anyone.,excellent product
cf8b4347ae76e6b7992a8c63f3d51774,5,great all right delivery on time.,great right delivery time
2165b2b26e67eee7a9d28e13c0ad0468,1,I did not receive the product.and now?,receive product
fed701d8d331019dcc29237db66c8523,3,It arrived crumpled ...,crumple
f54fd311f6fd8cd1b4affd14bdaf04ce,5,I liked it Great perfume. Wonderful fragrance. I recommend,great perfume wonderful fragrance recommend
43310eef57e5f5f520cdb52f91b9876f,4,very good and fast and the product came in good condition now and even do the tests!,good fast product come good condition
7c38b0697f3d800e6314b76b382a9f7e,5,Platform crankset The product exceeded my expectations. The delivery time was brought forward by 7 days. I already installed and it was awesome.,platform product delivery time bring forward day awesome
13af9d6501d608374c69d002c6b37ce1,5,fast delivery,fast delivery
02303acbf32fcc6401f552eaef2bf19f,5,"Estimated delivery until 10/18, received on 10/05, excellent.",delivery receive excellent
f99ff17e430a53efe61d359faa3b425e,3,DEFECTIVE PRODUCT REQUESTED RETURN. DEFECTIVE PRODUCT,defective product return defective product
169f34e00e26eea55ba60c7b19170e66,5,Regular Store itself is good worth the American does not provide customer support,regular store good worth provide customer support
3ddeab8903b5a44dc3fc4d34b3a476f3,5,Exactly what I needed,exactly
cd9125d39cfcb70ed3967732642e4864,3,"I thought the quality of the product was very bad, there was no bushing or screw to fix it on the wall.",think quality product bad bushing screw fix wall
1aab39030ff449c992217a3b137539eb,5,"Thank you, it came too fast",thank come fast
727e90447c06918e0d7a7a6d0db040c1,4,The only problem is that the date stamp is the American stamp.,problem date stamp stamp
11d080870bba1f6ee139bd07dc192d2e,4,Good I think the product should have a longer shelf life.,good think product long shelf life
8c8ec6ed4210b3d764d3dd3bbe9e87d9,3,Good night the lannister stores are great I love the site today I make very little purchase for abusive shipping unfortunately does not pay as before but we need to buy thanks,good night great love site today little purchase abusive shipping unfortunately pay need buy thank
2acc7c2cb1cc5ecf180610f8f505af5b,5,"Excellent product, beautiful and sophisticated.",excellent product beautiful sophisticated
185ddd533ae43daef9e6e905f5bd0207,4,No invoice came,invoice come
7a845d0d61a2195360d6856d4f0bbaa8,5,"I highly recommend, thank you very much, as I received the correct product as found on the website, the delivery was super fast. I was very satisfied and I will definitely recommend it to friends.",highly recommend thank receive correct product find delivery super fast satisfied definitely recommend
0643e09decfa0910bdc5645ff1914b3c,5,Fast product delivery as advertised,fast product delivery
fb9c35dd3f4294381b42154f21186e83,1,"MY PRODUCT HASN'T BEEN DELIVERED YET, I HAVE ALREADY MADE MY CLAIMS AND UNTIL NOW I HAD NO DELIVERY FORECASTS. I AM SUPER DISSATISFIED AND WANT MY MONEY BACK. WAS REPORTING TO PROCON.",product t delivery super dissatisfied want money
2464e0bf2ea1b52aa5552b70e5a10dfa,1,The curtain is not the model I asked for. |,curtain model
9ee1b9577cf8288c192d2060101e1db4,3,Printing is coming out with weak ink ...,printing come weak ink
70d2258489cae12a65d36c8c09fd54c1,1,I bought Rosa with White Arms and deliver all Black?,buy white arm deliver black
e0dc4bf3a60093ee76994fe44150a25c,1,I need a forecast.,need forecast
9ffe2034f40d65f5541cfecbd8156e86,5,I am very satisfied arrived before the deadline I highly recommend,satisfied deadline highly recommend
7c01583ff2055c3fd37cd3666fa0865a,4,Product arrived before the deadline and fully met my expectations.,product deadline fully meet
bfac0c3a5b1e91f5737057394d4db682,3,Good,good
1aa5d3f38b359bc5103fcbdcb2c77223,4,"On-time delivery, product with no problem",time delivery product problem
73c3dcf098d78d2bdd96f22aff4f15ef,5,very good good,good good
152ffa9780fe798c8e669cd233937853,5,Always deliver ahead of time.,deliver ahead time
80877ac989fee57cd52b92256f3d11a0,5,recommend very good. super recommend. delivery always right.,recommend good super recommend delivery right
16c4cbab64fb7841bfe489dde62cfb17,5,Deliver before the deadline! Perfect product!,deliver deadline perfect product
ad7204cd98f8e23ff0baddf143a767cd,5,"I recommend it to everyone, I had no problem whatsoever, great merchandise and deadline.",recommend problem whatsoever great merchandise deadline
9dafbd3be0c9b24bef2379b68a563802,5,I liked having bought it at this store. Perfect service.,buy store perfect service
3290358432db6915f973e6b11fa1460b,5,I always buy and always receive the right product on time or before the deadline,buy receive right product time deadline
4fe147835743747f5c1ceff423fc0330,5,VERY FAST DELIVERY,fast delivery
75821c5c8a5c0c6eac2f4c92a9c1fdd6,5,The product was delivered well before the deadline.,product deadline
317a22fbeac23df2d0e098bf85ab709b,5,"Great products I haven't installed it yet, I liked it a lot",great haven t lot
de7648e683482829b3ac3ba3a4ae64a0,5,Excellent luminaire Good product. Fast delivery. I recommend,excellent luminaire good product fast delivery recommend
3cb733daf0cbc6a4c3bb5f733cddca7f,5,I recommend it to everyone.,recommend
4cb1244eb3e77c0e12d932664e701c7a,5,Product received on time and in perfect condition.,product receive time perfect condition
72cc238a6aa8a5af88b0c17ebf469c95,5,arrived before the deadline of very good,deadline good
560effdc2aaba0ed5d37ed8a98cc6af2,1,"I received another doll, I want to return it and I can't get in touch! I would never buy from that store again!",receive doll want return t touch buy store
355e3b3cd36a00e086a3b0d6554f38ab,5,N/a,n
8ec042451b89064557a26251a05b9549,4,"The product arrived as I imagined, for now I'm enjoying it",product m enjoy
d6050b36487220bdaccd334bb5ef4743,5,VERY GOOD AMERICAN Great fast delivery THANKS,good great fast delivery thank
189089fd0b77adae63b5f9def3573c9b,5,Excellent,excellent
d8d62030afbc777000b61bdfc7312939,2,Order delivery I think there should be a way to communicate with the company if the order happened not to be delivered,order delivery think way communicate company order
7b9ea09f44cf4f5e243a350fa70eab48,5,"Good product, good deadline ...",good product good deadline
9ce22b6350befec73bf15364d70588ab,5,Very good. It is already the second object I bought and received without any problem,good second object buy receive problem
99b5afdcda45e1f9c9f0dc0292b61f1c,5,Beautiful and good quality. I loved it,beautiful good quality
13e80f4d3fe96747729573b4a95484ab,5,Great! The product arrived before the deadline.,great product deadline
3a9cc3b90bc22af3b6edec6ac5e899c8,1,"Good night, I didn't like it because we were never able to talk to you on the phone",good night t like able talk phone
6ec93e77f444e0b1703740a69122e35d,5,Seller commitment to the customer,seller commitment customer
1a91202cd7f4d5acd2bc109d5fd3c047,3,"The product did not meet my expectations, as the pots are difficult to open and close and the tray where the pots go came with rust spots",product meet difficult open close tray come rust
974929cd0aae95525e5524f8d666160d,5,Very satisfied super fast delivery .. Show .. congratulations .. I hesitated and bought a cell phone in Bahia houses almost a month ago and they didn’t deliver it ..,satisfied super fast delivery buy cell phone month ago t deliver
51f6ca3d2e468e053a903139137e91f1,4,I recommend!,recommend
56fc6462a410dddd67d6644d254018bc,5,great,great
dbfd8cba8b9ceff10f99ac7274f033b3,5,Everything a hundred and on time I recommend,time recommend
